arch,condition,seed,task,rho,wd,step,step_req,grok_step,basis,side,mode,energy_share,rank,dc_share
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,100,0.5g,300,natural,out,46,0.013412363829012694,41,0.0067338420769340445
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,100,0.5g,300,natural,out,47,0.012429371313595785,66,0.0067338420769340445
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,100,0.5g,300,natural,out,48,0.013002771677970712,50,0.0067338420769340445
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,100,0.5g,300,natural,out,49,0.013591180176873862,34,0.0067338420769340445
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,100,0.5g,300,natural,out,50,0.01227594827943236,69,0.0067338420769340445
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,100,0.5g,300,natural,out,51,0.014416195000475614,15,0.0067338420769340445
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,100,0.5g,300,natural,out,52,0.01327924243167032,42,0.0067338420769340445
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,100,0.5g,300,natural,out,53,0.014957007602019536,6,0.0067338420769340445
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,100,0.5g,300,natural,out,54,0.013809252188188615,30,0.0067338420769340445
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,100,0.5g,300,natural,out,55,0.012598555141206013,58,0.0067338420769340445
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,100,0.5g,300,natural,out,56,0.012729040666238322,55,0.0067338420769340445
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,100,0.5g,300,natural,out,57,0.014264432945733374,17,0.0067338420769340445
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,100,0.5g,300,natural,out,58,0.013965047022310426,25,0.0067338420769340445
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,100,0.5g,300,natural,out,59,0.011469166617251732,74,0.0067338420769340445
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,100,0.5g,300,natural,out,60,0.012393441149680775,68,0.0067338420769340445
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,100,0.5g,300,natural,out,61,0.014616213786404793,9,0.0067338420769340445
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,100,0.5g,300,natural,out,62,0.014553102175213422,10,0.0067338420769340445
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,100,0.5g,300,natural,out,63,0.013886100843568354,29,0.0067338420769340445
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,100,0.5g,300,natural,out,64,0.013185702078478915,44,0.0067338420769340445
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,100,0.5g,300,natural,out,65,0.012550091994782098,60,0.0067338420769340445
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,100,0.5g,300,natural,out,66,0.014477539084533007,13,0.0067338420769340445
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,100,0.5g,300,natural,out,67,0.012501486731407696,62,0.0067338420769340445
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,100,0.5g,300,natural,out,68,0.012570724635838835,59,0.0067338420769340445
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,100,0.5g,300,natural,out,69,0.015425852531891151,2,0.0067338420769340445
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,100,0.5g,300,natural,out,70,0.0139102636391467,27,0.0067338420769340445
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,100,0.5g,300,natural,out,71,0.014977998409478655,5,0.0067338420769340445
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,100,0.5g,300,natural,out,72,0.013907244248000545,28,0.0067338420769340445
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,100,0.5g,300,natural,out,73,0.013705019871975995,32,0.0067338420769340445
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,100,0.5g,300,natural,out,74,0.012506061498980885,61,0.0067338420769340445
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,300,1g,300,natural,in,1,0.007281889374573086,42,0.004166163322806284
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,300,1g,300,natural,in,2,0.0062668164122721935,53,0.004166163322806284
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,300,1g,300,natural,in,3,0.005207902315993602,72,0.004166163322806284
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,300,1g,300,natural,in,4,0.006524120760153593,48,0.004166163322806284
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,300,1g,300,natural,in,5,0.014745238204764761,10,0.004166163322806284
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,300,1g,300,natural,in,6,0.006318174783728474,51,0.004166163322806284
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,300,1g,300,natural,in,7,0.005358224282853582,70,0.004166163322806284
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,300,1g,300,natural,in,8,0.007536293259673578,39,0.004166163322806284
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,300,1g,300,natural,in,9,0.00682051562402742,45,0.004166163322806284
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,300,1g,300,natural,in,10,0.00937370544043068,19,0.004166163322806284
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,300,1g,300,natural,in,11,0.006069919531993424,58,0.004166163322806284
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,300,1g,300,natural,in,12,0.00842302439630663,25,0.004166163322806284
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,300,1g,300,natural,in,13,0.004753898634939666,73,0.004166163322806284
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,300,1g,300,natural,in,14,0.008175527603412046,29,0.004166163322806284
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,300,1g,300,natural,in,15,0.005914666591003438,63,0.004166163322806284
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,300,1g,300,natural,in,16,0.0963117364067527,2,0.004166163322806284
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,300,1g,300,natural,in,17,0.007925357551512534,30,0.004166163322806284
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,300,1g,300,natural,in,18,0.007901185377034901,31,0.004166163322806284
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,300,1g,300,natural,in,19,0.007059344145132448,44,0.004166163322806284
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,300,1g,300,natural,in,20,0.005407301309717609,69,0.004166163322806284
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,300,1g,300,natural,in,21,0.013508863265425787,12,0.004166163322806284
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,300,1g,300,natural,in,22,0.0056854841789127425,64,0.004166163322806284
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,300,1g,300,natural,in,23,0.005466528036770971,67,0.004166163322806284
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,300,1g,300,natural,in,24,0.011968533043510326,14,0.004166163322806284
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,300,1g,300,natural,in,25,0.00718763343123338,43,0.004166163322806284
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,300,1g,300,natural,in,26,0.11657267026466803,1,0.004166163322806284
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,300,1g,300,natural,in,27,0.007529078802752463,40,0.004166163322806284
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,300,1g,300,natural,in,28,0.011508708764848791,16,0.004166163322806284
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,300,1g,300,natural,in,29,0.008950290955741316,22,0.004166163322806284
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,300,1g,300,natural,in,30,0.00597087215288156,62,0.004166163322806284
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,300,1g,300,natural,in,31,0.00613203750741164,55,0.004166163322806284
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,300,1g,300,natural,in,32,0.00787421127713389,34,0.004166163322806284
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,300,1g,300,natural,in,33,0.006510446312896497,49,0.004166163322806284
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,300,1g,300,natural,in,34,0.006350718744260951,50,0.004166163322806284
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,300,1g,300,natural,in,35,0.007638921872609064,38,0.004166163322806284
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,300,1g,300,natural,in,36,0.006278602820674112,52,0.004166163322806284
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,300,1g,300,natural,in,37,0.00773247776798561,37,0.004166163322806284
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,300,1g,300,natural,in,38,0.05177300681684241,5,0.004166163322806284
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,300,1g,300,natural,in,39,0.007829327776545714,35,0.004166163322806284
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,300,1g,300,natural,in,40,0.01617580684017234,9,0.004166163322806284
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,300,1g,300,natural,in,41,0.005418624601798212,68,0.004166163322806284
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,300,1g,300,natural,in,42,0.005526320619745544,65,0.004166163322806284
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,300,1g,300,natural,in,43,0.00862584790461932,24,0.004166163322806284
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,300,1g,300,natural,in,44,0.006063514888419122,59,0.004166163322806284
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,300,1g,300,natural,in,45,0.010715180408817174,17,0.004166163322806284
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,300,1g,300,natural,in,46,0.008708758825858405,23,0.004166163322806284
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,300,1g,300,natural,in,47,0.006023500760185131,61,0.004166163322806284
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,300,1g,300,natural,in,48,0.009186508011026242,20,0.004166163322806284
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,300,1g,300,natural,in,49,0.007894834474626506,32,0.004166163322806284
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,300,1g,300,natural,in,50,0.013716715681201289,11,0.004166163322806284
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,300,1g,300,natural,in,51,0.008210527771428106,28,0.004166163322806284
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,300,1g,300,natural,in,52,0.011700437168176897,15,0.004166163322806284
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,300,1g,300,natural,in,53,0.094411648370507,3,0.004166163322806284
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,300,1g,300,natural,in,54,0.006210841031331729,54,0.004166163322806284
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,300,1g,300,natural,in,55,0.005486530704940883,66,0.004166163322806284
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,300,1g,300,natural,in,56,0.006740870428197844,46,0.004166163322806284
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,300,1g,300,natural,in,57,0.02553082926215579,7,0.004166163322806284
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,300,1g,300,natural,in,58,0.016638130658698753,8,0.004166163322806284
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,300,1g,300,natural,in,59,0.006672233793445651,47,0.004166163322806284
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,300,1g,300,natural,in,60,0.004439548160006746,74,0.004166163322806284
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,300,1g,300,natural,in,61,0.007385778178525537,41,0.004166163322806284
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,300,1g,300,natural,in,62,0.008218963939168001,27,0.004166163322806284
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,300,1g,300,natural,in,63,0.007882303531838334,33,0.004166163322806284
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,300,1g,300,natural,in,64,0.00900974388999266,21,0.004166163322806284
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,300,1g,300,natural,in,65,0.006078969315898416,57,0.004166163322806284
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,300,1g,300,natural,in,66,0.008422771668849202,26,0.004166163322806284
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,300,1g,300,natural,in,67,0.006078974315437713,56,0.004166163322806284
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,300,1g,300,natural,in,68,0.007745914414617127,36,0.004166163322806284
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,300,1g,300,natural,in,69,0.0265970918161801,6,0.004166163322806284
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,300,1g,300,natural,in,70,0.005253027526355164,71,0.004166163322806284
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,300,1g,300,natural,in,71,0.012179768123461176,13,0.004166163322806284
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,300,1g,300,natural,in,72,0.05872019234041573,4,0.004166163322806284
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,300,1g,300,natural,in,73,0.010435263222603852,18,0.004166163322806284
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,300,1g,300,natural,in,74,0.006050771551916595,60,0.004166163322806284
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,300,1g,300,natural,out,1,0.007335241929707095,49,0.0024257054985102494
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,300,1g,300,natural,out,2,0.006733045959022476,57,0.0024257054985102494
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,300,1g,300,natural,out,3,0.006164539326250644,67,0.0024257054985102494
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,300,1g,300,natural,out,4,0.006739167368504923,56,0.0024257054985102494
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,300,1g,300,natural,out,5,0.011164101936499797,21,0.0024257054985102494
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,300,1g,300,natural,out,6,0.006803711712321325,54,0.0024257054985102494
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,300,1g,300,natural,out,7,0.006201390914577455,65,0.0024257054985102494
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,300,1g,300,natural,out,8,0.008678281938491225,35,0.0024257054985102494
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,300,1g,300,natural,out,9,0.007444454441525109,48,0.0024257054985102494
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,300,1g,300,natural,out,10,0.020388809461416003,8,0.0024257054985102494
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,300,1g,300,natural,out,11,0.007103106254742451,51,0.0024257054985102494
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,300,1g,300,natural,out,12,0.011402887738205261,19,0.0024257054985102494
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,300,1g,300,natural,out,13,0.005745584028911667,73,0.0024257054985102494
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,300,1g,300,natural,out,14,0.007641387384160114,45,0.0024257054985102494
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,300,1g,300,natural,out,15,0.009009731470583803,34,0.0024257054985102494
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,300,1g,300,natural,out,16,0.07865419528823797,2,0.0024257054985102494
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,300,1g,300,natural,out,17,0.007594285547478582,47,0.0024257054985102494
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,300,1g,300,natural,out,18,0.008325192409931167,41,0.0024257054985102494
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,300,1g,300,natural,out,19,0.009405290688304146,28,0.0024257054985102494
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,300,1g,300,natural,out,20,0.006526530101926324,59,0.0024257054985102494
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,300,1g,300,natural,out,21,0.010909138288960965,22,0.0024257054985102494
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,300,1g,300,natural,out,22,0.008562328214081486,37,0.0024257054985102494
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,300,1g,300,natural,out,23,0.006047910843964636,68,0.0024257054985102494
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,300,1g,300,natural,out,24,0.014661270244009685,14,0.0024257054985102494
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,300,1g,300,natural,out,25,0.007216830619601695,50,0.0024257054985102494
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,300,1g,300,natural,out,26,0.09297362551322877,1,0.0024257054985102494
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,300,1g,300,natural,out,27,0.01733792232876324,10,0.0024257054985102494
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,300,1g,300,natural,out,28,0.009473942876002098,27,0.0024257054985102494
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,300,1g,300,natural,out,29,0.009059008602881722,33,0.0024257054985102494
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,300,1g,300,natural,out,30,0.005931914467342126,71,0.0024257054985102494
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,300,1g,300,natural,out,31,0.007057617656590964,52,0.0024257054985102494
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,300,1g,300,natural,out,32,0.009294501496222076,32,0.0024257054985102494
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,300,1g,300,natural,out,33,0.006383360778777489,62,0.0024257054985102494
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,300,1g,300,natural,out,34,0.006760689388847979,55,0.0024257054985102494
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,300,1g,300,natural,out,35,0.007686892542649671,44,0.0024257054985102494
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,300,1g,300,natural,out,36,0.006627611830697692,58,0.0024257054985102494
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,300,1g,300,natural,out,37,0.014381359091755773,15,0.0024257054985102494
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,300,1g,300,natural,out,38,0.03836454711321243,6,0.0024257054985102494
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,300,1g,300,natural,out,39,0.008520516668373466,39,0.0024257054985102494
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,300,1g,300,natural,out,40,0.012219244731882321,16,0.0024257054985102494
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,300,1g,300,natural,out,41,0.006504320297590965,60,0.0024257054985102494
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,300,1g,300,natural,out,42,0.016809082734923365,11,0.0024257054985102494
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,300,1g,300,natural,out,43,0.009970613197729532,24,0.0024257054985102494
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,300,1g,300,natural,out,44,0.006309867766503446,64,0.0024257054985102494
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,300,1g,300,natural,out,45,0.00968350769460422,26,0.0024257054985102494
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,300,1g,300,natural,out,46,0.011786129723975598,18,0.0024257054985102494
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,300,1g,300,natural,out,47,0.005951167764551365,70,0.0024257054985102494
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,300,1g,300,natural,out,48,0.007813504369054114,43,0.0024257054985102494
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,300,1g,300,natural,out,49,0.007627767965401605,46,0.0024257054985102494
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,300,1g,300,natural,out,50,0.011385385046397078,20,0.0024257054985102494
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,300,1g,300,natural,out,51,0.01197171636414926,17,0.0024257054985102494
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,300,1g,300,natural,out,52,0.01518161902403516,13,0.0024257054985102494
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,300,1g,300,natural,out,53,0.07282392008649806,3,0.0024257054985102494
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,300,1g,300,natural,out,54,0.00855113938695928,38,0.0024257054985102494
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,300,1g,300,natural,out,55,0.0063782515131835275,63,0.0024257054985102494
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,300,1g,300,natural,out,56,0.008596164263154906,36,0.0024257054985102494
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,300,1g,300,natural,out,57,0.02205877405604639,7,0.0024257054985102494
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,300,1g,300,natural,out,58,0.015333727679207808,12,0.0024257054985102494
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,300,1g,300,natural,out,59,0.005845761963522789,72,0.0024257054985102494
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,300,1g,300,natural,out,60,0.005654685002042771,74,0.0024257054985102494
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,300,1g,300,natural,out,61,0.010007197076851196,23,0.0024257054985102494
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,300,1g,300,natural,out,62,0.008359328324032217,40,0.0024257054985102494
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,300,1g,300,natural,out,63,0.008171688726332511,42,0.0024257054985102494
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,300,1g,300,natural,out,64,0.009383113135932366,30,0.0024257054985102494
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,300,1g,300,natural,out,65,0.006398873762298934,61,0.0024257054985102494
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,300,1g,300,natural,out,66,0.009307129843111786,31,0.0024257054985102494
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,300,1g,300,natural,out,67,0.006197316151127927,66,0.0024257054985102494
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,300,1g,300,natural,out,68,0.0068551829136004536,53,0.0024257054985102494
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,300,1g,300,natural,out,69,0.04391054730992023,4,0.0024257054985102494
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,300,1g,300,natural,out,70,0.01761395525900928,9,0.0024257054985102494
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,300,1g,300,natural,out,71,0.00938846155090771,29,0.0024257054985102494
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,300,1g,300,natural,out,72,0.04388221166071794,5,0.0024257054985102494
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,300,1g,300,natural,out,73,0.009794417495089773,25,0.0024257054985102494
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,add,0.02,0.3,300,1g,300,natural,out,74,0.005962301692892704,69,0.0024257054985102494
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1000,add,0.05,0.1,250,0.25g,950,natural,in,1,0.013912601661404988,18,0.0076116087350817365
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1000,add,0.05,0.1,250,0.25g,950,natural,in,2,0.009839627089080255,56,0.0076116087350817365
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1000,add,0.05,0.1,250,0.25g,950,natural,in,3,0.012531166161386177,26,0.0076116087350817365
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1000,add,0.05,0.1,250,0.25g,950,natural,in,4,0.014375610022981529,12,0.0076116087350817365
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1000,add,0.05,0.1,250,0.25g,950,natural,in,5,0.014214333247967484,13,0.0076116087350817365
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1000,add,0.05,0.1,250,0.25g,950,natural,in,6,0.013313482386085122,20,0.0076116087350817365
